"chr","start","end","pfc_ul","pfc_dl","mouse_layer5","mouse_layer6","region_name"
"chr22","42412593","42413339",1,0,0,0,"upper"
"chr22","43269198","43270001",1,0,0,0,"upper"
"chr22","43581648","43582417",1,0,0,0,"upper"
"chr22","44380777","44381759",1,0,0,0,"upper"
"chr22","44597335","44598158",1,0,0,0,"upper"
"chr22","44946944","44947649",1,0,0,0,"upper"
"chr22","44957336","44957626",1,0,0,0,"upper"
"chr22","45399723","45400157",1,0,0,0,"upper"
"chr22","45878119","45879274",1,0,0,0,"upper"
"chr22","45889472","45890387",1,0,0,0,"upper"
"chr22","46508407","46508902",1,0,0,0,"upper"
"chr22","46561554","46561832",1,0,0,0,"upper"
"chr22","47713985","47714532",1,0,0,0,"upper"
"chr22","47918399","47919580",1,0,0,0,"upper"
"chr22","47990472","47991095",1,0,0,0,"upper"
"chr22","48386895","48387320",1,0,0,0,"upper"
"chr22","48641153","48641880",1,0,0,0,"upper"
"chr22","49197418","49198136",1,0,0,0,"upper"
"chr22","49308796","49309316",1,0,0,0,"upper"
"chr22","49549395","49550240",1,0,0,0,"upper"
"chrX","499795","500667",1,0,0,0,"upper"
"chrX","555628","556579",1,0,0,0,"upper"
"chrX","1925065","1925718",1,0,0,0,"upper"
"chrX","2233060","2234469",1,0,0,0,"upper"
"chrX","2261766","2262307",1,0,0,0,"upper"
"chrX","2484395","2485486",1,0,0,0,"upper"
"chrX","2498456","2499343",1,0,0,0,"upper"
"chrX","2704995","2705762",1,0,0,0,"upper"
"chrX","2927709","2928025",1,0,0,0,"upper"
"chrX","5756487","5757067",1,0,0,0,"upper"
"chrX","9878195","9878816",1,0,0,0,"upper"
"chrX","9899511","9900196",1,0,0,0,"upper"
"chrX","10666997","10667921",1,0,0,0,"upper"
"chrX","13369310","13370456",1,0,0,0,"upper"
"chrX","13763470","13764121",1,0,0,0,"upper"
"chrX","13764768","13765103",1,0,0,0,"upper"
"chrX","13891690","13892121",1,0,0,0,"upper"
"chrX","19787230","19787983",1,0,0,0,"upper"
"chrX","20527502","20528378",1,0,0,0,"upper"
"chrX","21375747","21375975",1,0,0,0,"upper"
"chrX","21727672","21728259",1,0,0,0,"upper"
"chrX","22313472","22313779",1,0,0,0,"upper"
"chrX","38965936","38966346",1,0,0,0,"upper"
"chrX","39065003","39066127",1,0,0,0,"upper"
"chrX","39653587","39654943",1,0,0,0,"upper"
"chrX","39779027","39779773",1,0,0,0,"upper"
"chrX","40418106","40418990",1,0,0,0,"upper"
"chrX","45453678","45454001",1,0,0,0,"upper"
"chrX","45973181","45973537",1,0,0,0,"upper"
"chrX","46649421","46650178",1,0,0,0,"upper"
"chrX","47384543","47384836",1,0,0,0,"upper"
"chrX","48512936","48513449",1,0,0,0,"upper"
"chrX","53695914","53696620",1,0,0,0,"upper"
"chrX","54774233","54775282",1,0,0,0,"upper"
"chrX","64290432","64291475",1,0,0,0,"upper"
"chrX","67545993","67546741",1,0,0,0,"upper"
"chrX","68880631","68881471",1,0,0,0,"upper"
"chrX","69107275","69107797",1,0,0,0,"upper"
"chrX","69130273","69131035",1,0,0,0,"upper"
"chrX","69305468","69306243",1,0,0,0,"upper"
"chrX","69501470","69501756",1,0,0,0,"upper"
"chrX","72255355","72255912",1,0,0,0,"upper"
"chrX","74492523","74493569",1,0,0,0,"upper"
"chrX","74493743","74494226",1,0,0,0,"upper"
"chrX","76967133","76967662",1,0,0,0,"upper"
"chrX","91079453","91080215",1,0,0,0,"upper"
"chrX","91780756","91781118",1,0,0,0,"upper"
"chrX","98409522","98410635",1,0,0,0,"upper"
"chrX","105752406","105752947",1,0,0,0,"upper"
"chrX","110964514","110965319",1,0,0,0,"upper"
"chrX","111040748","111041631",1,0,0,0,"upper"
"chrX","111371983","111372666",1,0,0,0,"upper"
"chrX","111377006","111377761",1,0,0,0,"upper"
"chrX","111444902","111445333",1,0,0,0,"upper"
"chrX","111741670","111742426",1,0,0,0,"upper"
"chrX","111759628","111760079",1,0,0,0,"upper"
"chrX","121161438","121162099",1,0,0,0,"upper"
"chrX","123362001","123362768",1,0,0,0,"upper"
"chrX","124230744","124231903",1,0,0,0,"upper"
"chrX","131045566","131046087",1,0,0,0,"upper"
"chrX","131068018","131068665",1,0,0,0,"upper"
"chrX","132188529","132189115",1,0,0,0,"upper"
"chrX","132689708","132690165",1,0,0,0,"upper"
"chrX","136408528","136409403",1,0,0,0,"upper"
"chrX","136933374","136934156",1,0,0,0,"upper"
"chrX","137550098","137551313",1,0,0,0,"upper"
"chrX","137747419","137748061",1,0,0,0,"upper"
"chrX","137886183","137886912",1,0,0,0,"upper"
"chrX","140439165","140440105",1,0,0,0,"upper"
"chrX","140507859","140508322",1,0,0,0,"upper"
"chrX","148788423","148788824",1,0,0,0,"upper"
"chrX","151720472","151721111",1,0,0,0,"upper"
"chrX","151749625","151750100",1,0,0,0,"upper"
"chrX","152915491","152915999",1,0,0,0,"upper"
"chrX","153643622","153643939",1,0,0,0,"upper"
"chrX","153812225","153812786",1,0,0,0,"upper"
